,x,y,u
217,-0.5920381234172276,0.4605953172779794,0.04894737205153327
218,0.2987539959726975,-0.6402466838821167,0.060563311698608305
219,0.003272388112236249,-0.3501750378669121,0.09269714904867118
220,0.3945883510192677,-0.4765474057378042,0.05732569156822314
221,-0.9062094939175822,-0.5350804930059497,0.032201253330493104
222,-0.5488629907024793,-0.9130701188016529,0.02975054659758707
223,-0.1685618056526005,-0.4392181604653544,0.11075025851919043
224,-0.9166666666666666,0.5625,0.012117406245368828
225,-0.78125,0.46875,0.03343318759426
226,-0.71875,0.59375,0.030629619597052817
227,-0.4259857282808257,-0.2014624038897847,0.11298261199168465
228,0.8125,-0.9186751994680851,0.005381837257106399
229,-0.8005251399628805,-0.4906593800887346,0.06293782775396937
230,-0.4375079578065481,-0.3715050327753207,0.1173169516006209
231,-0.1050243686798454,-0.6537139148233966,0.09000981010435395
232,-0.8958032446630537,0.09622728457885897,0.030230316777865564
233,-0.5658054970424417,0.7025447609950422,0.027890043904153262
234,-0.8879921134863532,-0.09262731158657257,0.03753076219988749
235,0.2197671850168145,-0.5837731255809252,0.0717109571514244
236,0.9093789367278934,-0.9093789367278934,0.003039400656416271
237,0.03846735640662428,-0.7769255242178597,0.06037160757799462
238,-0.9093799282414372,-0.9093799282414372,0.010690356070377504
239,-0.1313104517278765,-0.2043431754500818,0.09290382020482205
240,-0.2529337667244955,-0.09033317961628998,0.09392587291119243
241,-0.1035937995801495,-0.01804995571110596,0.053965132827487695
242,-0.09873064663023678,0.9012693533697632,0.003580392262531509
243,-0.8755347593582887,0.7775902406417112,0.009211373753414158
244,-0.09895833333333334,0.7231867283950617,0.009301522456814653
245,0.7690972222222222,-0.5357142857142857,0.02220546881225982
246,-0.6255370461808278,-0.4617576864018046,0.09792471974548865
247,0.8441709147128654,-0.387524450781123,0.01459607752857396
248,0.6640114379084967,-0.427313112745098,0.03132240571644072
249,-0.4697450033729617,-0.4928308678208017,0.11124475603893531
250,0.1477081280448163,-0.3689871789935443,0.07848356902547786
251,0.8189791248866688,-0.7168438126699969,0.014289008655212758
252,-0.3125,-0.9320697305574586,0.025634448321352588
253,0.0625,-0.07194012996144634,0.03058711475005109
254,0.01212858442757697,-0.2324664847544966,0.07794101252661058
255,-0.1903367073396192,0.7305227527166657,0.015809851353650047
256,0.9328327922077921,-0.4375,0.006733206455704619
257,0.9314143418606262,-0.1875,0.00429430644636095
258,-0.2294912296683335,0.0004257716101797177,0.07895802488900018
259,0.1464923320418898,-0.2265490797165997,0.06145258059197898
260,-0.8075206694672528,0.07635127783544152,0.05202312751404046
261,-0.4943939002629603,-0.7897979667543201,0.06539604735137185
262,0.3125,-0.9334126533273541,0.01535990259245629
263,0.5768897894531694,-0.4521129205752425,0.039685369790255595
264,-0.0642361111111111,0.5625,0.009697655758808757
265,-0.07211182767720323,-0.9276582183258072,0.024864533735701962
266,-0.4523139656327904,0.545957619361123,0.042562226875685887
267,-0.2953629032258066,-0.7517347713124453,0.07755751652241515
268,-0.09490199794083665,0.3968511587791497,0.019520688447130202
269,-0.3125,0.936046862568348,0.005618771905744564
270,-0.8125,0.9374237804878048,0.0039056918356369097
271,0.9117902687905786,-0.0882097312094214,0.0029188024834871356
272,-0.9344494047619047,0.9344494047619047,0.0016812978080136137
273,-0.06425925456191335,0.0625,0.02775318463702664
274,0.521722011073027,-0.1794388837354566,0.026404527915194317
275,-0.5294891468306753,-0.615271567257707,0.09511555830792993
276,-0.5309793103833188,-0.0456551525908066,0.09846420047921942
277,0.1875,-0.06595033931108563,0.020504598039683727
278,-0.2261909802649207,0.65048350789987,0.023094553684594246
279,-0.9158071504234998,0.2268868860822865,0.02146527510616144
280,-0.7427188771698665,0.158072409082248,0.05931869655901214
281,-0.3941432197472166,0.7725068649769687,0.021043192680946773
282,-0.62744103432002,-0.2753959027841811,0.1002040456176517
283,-0.2756208679065391,0.8058716540397401,0.015095402092832562
284,-1.0,-0.3125,0.0
285,-0.9129653808360418,-0.3524876660511757,0.032244821301186784
286,0.8222967151455786,-0.07052191489650647,0.004534675176238531
287,-0.6580747597159574,0.1286524520102754,0.07317934501709357
288,-0.1875,-1.0,0.0
289,-0.2135631349495845,-0.9165192339381353,0.030443487262366044
290,0.4054801282300474,-0.1915962615501421,0.03498532580377449
291,0.3125,-0.06362533827418661,0.015705441252433835
292,0.5844845559360309,-0.5380455144631894,0.03901103642412606
293,-0.554393952341394,-0.3367551425082043,0.10961821216310422
294,-0.5844080687830688,0.2374338624338624,0.07003774876724479
295,-0.6895109047618552,0.3106932319651575,0.05498300946017879
296,-0.2100143691857722,-0.7672756852170142,0.07262584313384625
297,-0.6006887608496746,-0.7076503343313885,0.07526693647092496
298,0.6593458861048307,-0.08203021787645405,0.009535929236322589
299,0.2658459705671313,-0.2113859937103889,0.048075336799455456
300,-0.2205775849860694,0.2675587064491198,0.04942234429273695
301,-0.064217337901685,0.3125,0.0158503260809129
302,-0.2210907130357754,0.3700294119920591,0.04153410292400803
303,0.4050503549176404,-0.3054191460022816,0.04815409451421833
304,0.275454622538586,-0.3468698543638061,0.06370489244122066
305,0.313742589872082,-0.4486616967706828,0.06495878206936286
306,-0.9141225670755685,-0.6207005937587178,0.027351363243396425
307,-0.3156391141860774,0.5072045396345833,0.040290717653820154
308,-0.3102516832009025,0.6390226128266795,0.029284042527576836
309,-0.7910713080190596,0.6511340401396423,0.021469243116221486
310,-0.08220054426411037,0.1452303168091024,0.02746302888677415
311,-0.4876545621597017,0.165755433400865,0.0802500638521824
312,-0.6706964244364371,0.4134732122182185,0.04832042978957242
313,-0.0424897377834591,-0.7587480484921026,0.06826570126220168
314,-0.01993211759162385,-0.08043596115287095,0.047356329152770084
315,-0.7605665181820065,-0.7210386817882708,0.05351594987637937
316,-0.5078848433038705,-0.207027127799377,0.1103088604334529
317,-0.21958958375044,0.1468503088413512,0.060197497247641195
318,0.5179882299893805,-0.3166873790420869,0.03946257061951083
319,-0.1707250490430536,-0.2756975327377384,0.10514757677216657
320,-0.1218163082598796,-0.3499770997900086,0.10547217102356747
321,-0.5371698600964961,-0.1288796519215986,0.10403453499218995
322,-0.07992644383956421,0.232118316676228,0.022491621368286772
323,-0.1326297367000056,-0.5146124686302431,0.10573755943679522
324,0.4854776007385592,-0.654982060665785,0.043441207501135566
325,-0.06641245688485838,0.8240647889780258,0.0042514944945579
326,0.7753479972718254,-0.4534797466621197,0.021583318812147586
327,-0.1875,1.0,0.0
328,-0.8346889471119597,-0.3731016078625302,0.056401475613007915
329,-0.774303346629835,-0.3183775100152874,0.07237902482573709
330,-0.2662217416023551,-0.5800294099785467,0.10607700755986295
331,-0.1816904097142155,-0.6888415988379798,0.08781901447882044
332,-0.3815319730417826,-0.07345492422411466,0.10231243036637537
333,-0.02535031501438599,-0.4915215149144852,0.09847076379730445
334,0.5625,-1.0,0.0
335,0.59375,-0.9261466858080225,0.010082301008726976
336,0.3568899455424565,-0.8658243134833152,0.02715821704723888
337,-0.7930159163454813,0.8601090836545187,0.009041229844429451
338,-0.2469731583467381,-0.4191073307962259,0.11539514310420815
339,-0.276622024040532,-0.3026780940919938,0.11484011207117178
340,0.04323780689240427,-0.6177039741240985,0.08442097922788572
341,0.5014616210038719,-0.915177556079065,0.01398124427930102
342,-0.9370654384096098,0.8271920252059978,0.003940159885555538
343,0.9202672275426412,-0.3566546272929372,0.007420784044251186
344,0.5025025339368093,-0.5784059287188146,0.04561867372181152
345,-0.6177680906477326,0.5335972626208612,0.04131932166483612
346,0.3826988585914495,-0.09546145829719582,0.020151063873931768
347,0.3919613297213206,-0.7964816966876532,0.03618895276905315
348,0.402365856247115,-0.9279963318238686,0.014368468898891986
349,0.2020339316139384,-0.8349816894450461,0.04006242827405948
350,0.2953216100574642,-0.767385086024592,0.046376215599200174
351,-0.6310990201767557,-0.5391245479335535,0.09224965088275548
352,-0.3951276233224489,-0.9225666390030592,0.028799093629742704
353,0.4375,0.0,0.0
354,-0.7490273559377802,-0.195117425875539,0.07635542884619165
355,-0.6195096703012436,-0.8840611177174944,0.03574301599743258
356,-0.8116162425831426,0.3304152554093678,0.03751192711177815
357,-0.4382022614756127,-0.6941696624435026,0.08775127233485278
358,0.1269932615708829,-0.1105422971889196,0.03703932657856387
359,0.2309590108622755,-0.5085211799334437,0.07348076991235382
360,-0.8371663032203489,-0.2110835419764165,0.05477989603125074
361,-0.9299725894602997,-0.2787309138641617,0.026274143992588178
362,-0.5607656465884905,0.8061500174046307,0.018611767306307966
363,-0.7073345101328394,0.7697804592323342,0.018281033754588623
364,-0.5498831334611995,0.3051350952384566,0.06516963176717654
365,-0.9263351881282446,-0.02495757265030436,0.024470920812983372
366,-0.6183648531408179,-0.1274150573724583,0.09599274629555714
367,-0.6843081483772316,-0.006299293197925299,0.07952413133829435
368,-0.455985188615963,-0.02643383498708345,0.09916792915389164
369,-0.3840157922027236,0.9175737860491588,0.007898338044643837
370,-0.09016544681502264,-0.8149319382209104,0.057478061980264054
371,-0.8178999719917635,-0.07084941629152902,0.05605961394504351
372,-0.6861100733313833,-0.4184888294317156,0.0898358437038751
373,-0.8034167560974522,-0.6599080416531118,0.05211973492899915
374,0.6821768218830537,-0.8018798324659101,0.018872740375954843
375,-0.6386032333867693,0.701049182486264,0.026224405506037357
376,-0.4529235710035833,0.7158540820393696,0.026995639263836413
377,-0.6603259178319111,-0.2108050510825907,0.09360395341171802
378,-0.7074422978205742,-0.3460998978378652,0.08698146670030163
379,-0.1626689711729863,0.555985639880185,0.02261058573327133
380,-0.2054397715224854,0.4421333523675355,0.03445479704555456
381,-0.07152022946859901,0.4907533212560387,0.012522980893098057
382,-0.4453284667325005,0.2970324280290463,0.06656107904256614
383,-0.4381225042515514,0.4105621361567784,0.055156768064973445
384,-0.3415736252570662,0.3967805990499531,0.05179770843796304
385,-0.3491193559134461,0.1876391786265177,0.07278559637662715
386,-0.4580132305402704,0.09084441597453788,0.08780087747817739
387,0.5935602030073809,-0.179313776861319,0.022404790478562964
388,0.2506784042476555,-0.1012611691744763,0.026937546711403748
389,-0.3207383873141005,-0.4860100251899259,0.11497723933720991
390,-0.3536858840839375,0.08626249900082533,0.08394126650137451
391,0.1583506601961145,-0.4398806645674485,0.08062141509312078
392,0.002816678909193071,-0.421543412759119,0.09608703057550826
393,0.7543601883867387,-0.6712214373151949,0.020768621627771332
394,0.8368365575396826,-0.5579775855654762,0.015820955199153774
395,-1.0,0.0625,0.0
396,0.05508880851509611,-0.8460041063863222,0.044216572267885085
397,-0.6575392860754697,-0.8134712722971699,0.05023493293581141
398,-0.1675375464880334,0.8816791795598925,0.006608639660456612
399,-0.6875,1.0,0.0
400,-0.6355525236083255,0.9228073190808711,0.007236810045405918
401,-0.6348181754494704,0.8481980112422788,0.013853918307192754
402,0.9286996012571944,-0.2593610163547131,0.0055881412737847575
403,0.8382916374067956,-0.2281602887889524,0.011191466367552907
404,0.804029097584149,-0.329053233307121,0.016867442001479584
405,-0.9304812901077236,0.7309260742106547,0.006483311176581219
406,-0.5552456401487882,0.6331180843230712,0.03430844983253158
407,-0.4255522753481205,0.6108393531852699,0.036085704589712005
408,-1.0,-0.6875,0.0
409,-0.4077444501460147,-0.5256474142137975,0.11132595301171332
410,0.5476730438234241,-0.6925336726324279,0.03591707266681772
411,0.6187784985769154,-0.6776127623082187,0.03124625318307737
412,0.7378767730496454,-0.9260042664007092,0.006699909154946888
413,0.7394711249434671,-0.8425490207202674,0.013017547257044751
414,0.8561302940823056,-0.8639093268114609,0.006645213386679624
415,0.634431242250976,-0.5922094693072703,0.03337230993599964
416,-0.03918977901703861,-0.6291293420993509,0.08923610488637652
417,-0.75,0.53125,0.03254849913328936
418,-0.8125,0.40625,0.03314621658384142
419,-0.84375,0.5,0.02408501050348874
420,-1.0,0.4375,0.0
421,-0.9223911345012805,0.3760322690025609,0.016095263272874253
422,-1.0,0.3125,0.0
423,-0.9270833333333334,0.4895833333333333,0.012429604338432718
424,0.0,0.9375,0.0
425,-0.0625,1.0,0.0
426,0.0,0.6875,0.0
427,-0.06592870877127516,0.6597292285236706,0.007771687650125077
428,0.71554953676076,-0.5824753754686388,0.026439392805597324
429,0.9299677523694789,-0.50792045803926,0.00711727929810245
430,0.1708453770478074,-0.6778312048264447,0.06749039848009873
431,-0.725099058010248,-0.7941372936486968,0.04753148915582598
432,-0.6602522824285993,-0.9402311753459851,0.018577544662503522
433,-0.08573495838068479,-0.1033339091596412,0.06778851769197913
434,-0.5550131862955497,-0.2633320846378489,0.10860228267019133
435,-0.4171583940707916,-0.2700679592015781,0.11636029400891221
436,0.4347074077329847,-0.7047307070560047,0.043702132352922
437,-0.4313167508241181,0.8308501812717222,0.016310001674318578
438,0.07029545674659804,-0.6827687777009569,0.07447836426287888
439,-0.3767590173729521,-0.3336884751286668,0.11831591414491958
440,-0.8264721355714002,0.7299497218921238,0.014573564127591514
441,-0.8518969565581623,0.6189322262071761,0.01769607725079577
442,-0.9285037878787878,0.6335227272727273,0.008870873829855365
443,-0.5519507642364089,0.4046834924621501,0.055544204162486094
444,0.0,0.4375,0.0
445,-0.7713068688166707,0.0182950880499568,0.06258584179469907
446,-0.004011873770364824,-0.9318869280055597,0.022375902282544026
447,0.6875,-1.0,0.0
448,-0.5216284454827197,-0.8514340427779865,0.04856801296969469
449,0.7412838354738555,-0.3027137018744672,0.02097487243908281
450,-0.4849179129883546,-0.9343246090815176,0.023969600834783108
451,-0.4304488225488355,-0.8110524570341848,0.06200824903138014
452,-0.5531631820529678,-0.7568298330672427,0.06974228564746111
453,0.0,0.1875,0.0
454,0.856995355537478,-0.7731077872450184,0.009866576740937123
455,-0.5152015585274844,0.9314757652612007,0.006961950541822942
456,0.2329488840393804,-0.6527402452621017,0.0651160077575501
457,1.0,-0.3125,0.0
458,-0.2688201075030176,-0.1595600236361987,0.10344766414835513
459,-0.3171146803654804,-0.2075163200259205,0.11108654685610465
460,-0.8622938916518654,-0.8622938916518654,0.021108241637791323
461,-0.1711750553972833,-0.04037918372499601,0.07406746372509768
462,0.6164073683870062,-0.8169171851738867,0.021204163726958124
463,0.5582789377209173,-0.7754428213231098,0.028436885089506092
464,-0.7369574324838397,-0.4613291210400645,0.07851104546107249
465,-0.6863156967788153,-0.5887243938510343,0.07983955623520249
466,-0.7533634153524092,-0.57126305487754,0.06922846066071166
467,-0.9350714647925087,0.157076437561275,0.01832711935926417
468,-1.0,-0.4375,0.0
469,-0.9377316351588865,-0.4764390015595215,0.02289721696470765
470,0.164662953113923,-0.7806011789880628,0.052459109759837634
471,0.5104356553827899,-0.07275947177173278,0.012216569274400681
472,0.5625,0.0,0.0
473,0.1290315343404411,-0.9318721825780025,0.01976741292765884
474,0.6836021374622792,-0.3626874190055639,0.02789426934715471
475,0.3679702559144212,-0.6528801565416021,0.05356294732467672
476,0.3478950410306118,-0.5863632819557831,0.059596195012865644
477,0.4372430636829785,-0.5334501238606445,0.05287410489842195
478,-0.1377246119669759,-0.9351933635629017,0.02330869644345014
479,0.7766849062623122,-0.1710540650881956,0.012169752048891896
480,-0.7621760723922772,-0.8573722319756151,0.0324412311086259
481,-0.7461275674777463,-0.9297740651996222,0.018268970667398902
482,-0.4375,1.0,0.0
483,0.08124891639483414,-0.2314603114019794,0.06936294724735145
484,0.1553853855267354,-0.3025732208726404,0.07152717898635824
485,0.08270190375852945,-0.361589918988553,0.08491305108549493
486,0.4577793659014475,-0.7968300535665938,0.03224537726342967
487,-0.1856084006326496,-0.1676959723630191,0.09520635956167103
488,-1.0,-0.5625,0.0
489,0.2095973990282934,-0.3464693543680398,0.0702868637730152
490,-0.314325284755595,-0.6243584764605297,0.10107205064522887
491,-0.8550784214527603,0.2502595934539266,0.033796359285952746
492,-0.5625,1.0,0.0
493,-0.3532301099617399,0.2993197999516358,0.061856252328945496
494,0.026363336375523,-0.1254716636780593,0.05268977130966639
495,-0.1580054141751878,0.3834829039393893,0.03121360316101487
496,0.722898115464112,-0.4908477847612188,0.026570326201618946
497,-0.508663236543702,0.8502544289475849,0.01478747689954061
498,-0.9435092797909997,-0.71875,0.015908694030549307
499,-0.825433747720043,-0.7359761435285344,0.040837529697458644
500,0.9375,-1.0,0.0
501,1.0,-0.9375,0.0
502,-0.9375,-1.0,0.0
503,-1.0,-0.9375,0.0
504,-0.623674689600718,0.2931228138446699,0.062342598272277755
505,-0.4375,-1.0,0.0
506,-0.737329522405902,0.8281103035327512,0.012969578454317222
507,-0.745278345363489,0.9327840500466564,0.005191511202891196
508,-0.2480637097545337,0.4957968467599076,0.03551301522825911
509,-0.581066891973493,-0.004759494074348461,0.09165928504499084
510,-0.670348533410598,-0.6738513996321118,0.07264113759378424
511,0.3049302191334344,-0.7040289584029596,0.0538554196239856
512,-1.0,0.6875,0.0
513,-0.3017950885352492,0.5759181676101294,0.033773032012733725
514,-0.21330138518857,0.8251587624589748,0.011474965323183775
515,-0.1395623570835705,0.2563177195309409,0.03525538863066232
516,-0.1446023015947521,0.1291495120769061,0.0459119585651696
517,-0.5819833109006094,-0.3934548906686918,0.10597261548321124
518,-0.3180591339977277,-0.08178560642048041,0.09944363693473819
